STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HLY-CLDH-NORMAL,Completeness Flag,HLY-HTDH-NORMAL,Completeness Flag,HLY-PRES-10PCTL,Completeness Flag,HLY-PRES-90PCTL,Completeness Flag,HLY-PRES-NORMAL,Completeness Flag,HLY-CLOD-PCTBKN,Completeness Flag,HLY-CLOD-PCTCLR,Completeness Flag,HLY-CLOD-PCTFEW,Completeness Flag,HLY-CLOD-PCTOVC,Completeness Flag,HLY-CLOD-PCTSCT,Completeness Flag,HLY-DEWP-10PCTL,Completeness Flag,HLY-DEWP-90PCTL,Completeness Flag,HLY-DEWP-NORMAL,Completeness Flag,HLY-HIDX-NORMAL,Completeness Flag,HLY-TEMP-10PCTL,Completeness Flag,HLY-TEMP-90PCTL,Completeness Flag,HLY-TEMP-NORMAL,Completeness Flag,HLY-WCHL-NORMAL,Completeness Flag,HLY-WIND-1STDIR,Completeness Flag,HLY-WIND-1STPCT,Completeness Flag,HLY-WIND-2NDDIR,Completeness Flag,HLY-WIND-2NDPCT,Completeness Flag,HLY-WIND-AVGSPD,Completeness Flag,HLY-WIND-PCTCLM,Completeness Flag,HLY-WIND-VCTDIR,Completeness Flag,HLY-WIND-VCTSPD,Completeness Flag
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100924 21:00,19,C,8,C,10091,C,10153,C,10125,C,173,C,349,C,187,C,189,C,101,C,554,C,637,C,597,C,662,C,621,C,711,C,662,C,662,C,6,C,380,C,7,C,304,C,60,C,58,C,238,C,45,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100924 22:00,17,C,8,C,10092,C,10155,C,10126,C,153,C,359,C,195,C,204,C,89,C,559,C,630,C,597,C,660,C,621,C,700,C,660,C,660,C,6,C,335,C,7,C,249,C,54,C,109,C,230,C,34,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100924 23:00,16,C,9,C,10093,C,10155,C,10126,C,159,C,363,C,161,C,206,C,110,C,554,C,630,C,596,C,657,C,621,C,700,C,657,C,657,C,6,C,255,C,7,C,254,C,50,C,121,C,227,C,23,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 00:00,13,C,11,C,10091,C,10154,C,10125,C,187,C,349,C,160,C,234,C,70,C,554,C,630,C,596,C,652,C,621,C,691,C,652,C,652,C,7,C,244,C,6,C,181,C,46,C,129,C,228,C,15,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 01:00,12,C,12,C,10091,C,10154,C,10125,C,190,C,334,C,153,C,245,C,78,C,550,C,630,C,595,C,650,C,610,C,691,C,650,C,649,C,7,C,216,C,3,C,165,C,44,C,136,C,226,C,9,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 02:00,10,C,15,C,10090,C,10152,C,10123,C,177,C,303,C,149,C,294,C,78,C,550,C,630,C,594,C,645,C,610,C,680,C,645,C,645,C,3,C,200,C,7,C,184,C,39,C,213,C,179,C,5,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 03:00,8,C,17,C,10090,C,10150,C,10121,C,171,C,274,C,157,C,325,C,74,C,550,C,630,C,592,C,641,C,601,C,680,C,641,C,641,C,3,C,216,C,7,C,197,C,37,C,231,C,180,C,2,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 04:00,8,C,19,C,10089,C,10150,C,10121,C,144,C,271,C,146,C,370,C,69,C,540,C,630,C,590,C,639,C,601,C,680,C,639,C,639,C,3,C,268,C,7,C,137,C,39,C,200,C,110,C,8,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 05:00,7,C,20,C,10091,C,10152,C,10124,C,150,C,237,C,122,C,399,C,92,C,540,C,630,C,589,C,638,C,601,C,680,C,638,C,638,C,3,C,257,C,7,C,117,C,38,C,232,C,92,C,10,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 06:00,9,C,18,C,10095,C,10157,C,10127,C,178,C,145,C,152,C,423,C,103,C,531,C,630,C,586,C,640,C,601,C,680,C,640,C,640,C,3,C,260,C,7,C,121,C,43,C,180,C,105,C,10,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 07:00,15,C,12,C,10099,C,10162,C,10132,C,233,C,171,C,126,C,370,C,100,C,531,C,640,C,589,C,654,C,610,C,700,C,654,C,654,C,3,C,250,C,4,C,176,C,44,C,173,C,114,C,13,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 08:00,32,C,5,C,10103,C,10166,C,10135,C,216,C,184,C,178,C,328,C,94,C,536,C,640,C,589,C,678,C,630,C,739,C,677,C,677,C,4,C,215,C,3,C,214,C,50,C,130,C,155,C,15,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 09:00,55,C,2,C,10103,C,10169,C,10138,C,226,C,199,C,178,C,274,C,123,C,531,C,640,C,586,C,704,C,649,C,781,C,704,C,703,C,7,C,284,C,4,C,198,C,55,C,106,C,218,C,21,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 10:00,72,C,1,C,10103,C,10170,C,10138,C,221,C,219,C,216,C,216,C,127,C,531,C,640,C,586,C,721,C,662,C,801,C,721,C,719,C,7,C,426,C,6,C,272,C,73,C,35,C,239,C,52,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 11:00,79,C,1,C,10100,C,10166,C,10135,C,210,C,248,C,237,C,158,C,147,C,536,C,640,C,588,C,729,C,669,C,801,C,728,C,728,C,7,C,574,C,6,C,309,C,92,C,9,C,248,C,83,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 12:00,80,C,1,C,10095,C,10162,C,10131,C,153,C,312,C,231,C,139,C,164,C,536,C,630,C,590,C,729,C,669,C,801,C,729,C,729,C,7,C,612,C,6,C,330,C,109,C,0,C,249,C,102,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 13:00,78,C,9999, ,10089,C,10156,C,10125,C,158,C,326,C,256,C,95,C,165,C,540,C,630,C,590,C,728,C,680,C,788,C,728,C,728,C,7,C,674,C,6,C,279,C,120,C,2,C,251,C,114,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 14:00,74,C,9999, ,10084,C,10149,C,10120,C,158,C,331,C,257,C,99,C,155,C,540,C,640,C,591,C,724,C,680,C,781,C,724,C,724,C,7,C,699,C,6,C,261,C,129,C,0,C,253,C,123,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 15:00,66,C,9999, ,10081,C,10146,C,10116,C,165,C,313,C,259,C,87,C,176,C,550,C,630,C,592,C,716,C,669,C,770,C,716,C,716,C,7,C,764,C,6,C,205,C,131,C,0,C,254,C,126,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 16:00,55,C,1,C,10079,C,10142,C,10114,C,148,C,293,C,274,C,124,C,162,C,540,C,630,C,591,C,704,C,660,C,759,C,704,C,704,C,7,C,736,C,6,C,219,C,127,C,0,C,254,C,121,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 17:00,40,C,2,C,10079,C,10142,C,10114,C,179,C,324,C,235,C,132,C,130,C,550,C,630,C,593,C,688,C,644,C,739,C,688,C,688,C,7,C,751,C,6,C,220,C,117,C,2,C,254,C,111,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 18:00,25,C,4,C,10082,C,10144,C,10115,C,167,C,282,C,237,C,163,C,151,C,550,C,630,C,594,C,671,C,630,C,720,C,671,C,671,C,7,C,654,C,6,C,301,C,101,C,4,C,253,C,96,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 19:00,22,C,6,C,10084,C,10147,C,10118,C,169,C,334,C,181,C,181,C,135,C,550,C,630,C,596,C,666,C,630,C,711,C,666,C,666,C,7,C,584,C,6,C,337,C,85,C,11,C,251,C,79,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 20:00,21,C,7,C,10089,C,10151,C,10122,C,192,C,381,C,151,C,174,C,103,C,550,C,630,C,595,C,664,C,626,C,711,C,664,C,664,C,7,C,468,C,6,C,347,C,70,C,39,C,247,C,62,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 21:00,19,C,8,C,10092,C,10154,C,10125,C,164,C,355,C,187,C,196,C,99,C,554,C,630,C,596,C,661,C,621,C,711,C,661,C,661,C,6,C,373,C,7,C,314,C,60,C,58,C,238,C,45,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 22:00,17,C,8,C,10092,C,10156,C,10126,C,147,C,369,C,190,C,204,C,89,C,559,C,630,C,596,C,659,C,621,C,700,C,659,C,659,C,6,C,343,C,7,C,242,C,53,C,106,C,230,C,34,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100925 23:00,16,C,9,C,10093,C,10155,C,10126,C,159,C,371,C,161,C,206,C,103,C,554,C,630,C,595,C,656,C,621,C,700,C,656,C,656,C,6,C,262,C,7,C,253,C,49,C,122,C,227,C,22,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 00:00,13,C,11,C,10092,C,10155,C,10125,C,180,C,366,C,151,C,234,C,70,C,550,C,630,C,594,C,652,C,610,C,691,C,652,C,652,C,7,C,239,C,6,C,181,C,46,C,129,C,226,C,14,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 01:00,11,C,13,C,10091,C,10155,C,10125,C,187,C,342,C,148,C,244,C,78,C,550,C,630,C,594,C,648,C,610,C,691,C,648,C,648,C,7,C,210,C,3,C,171,C,44,C,139,C,227,C,9,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 02:00,9,C,16,C,10090,C,10153,C,10123,C,174,C,309,C,151,C,293,C,73,C,550,C,630,C,592,C,643,C,610,C,680,C,643,C,643,C,3,C,201,C,7,C,183,C,39,C,203,C,174,C,4,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 03:00,8,C,18,C,10091,C,10151,C,10121,C,177,C,274,C,159,C,316,C,74,C,540,C,630,C,591,C,640,C,601,C,680,C,640,C,640,C,3,C,215,C,7,C,192,C,36,C,228,C,139,C,1,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 04:00,7,C,20,C,10090,C,10151,C,10122,C,136,C,270,C,152,C,367,C,74,C,540,C,630,C,588,C,638,C,601,C,680,C,638,C,638,C,3,C,280,C,7,C,138,C,39,C,194,C,98,C,8,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 05:00,7,C,20,C,10091,C,10154,C,10124,C,149,C,245,C,124,C,392,C,89,C,540,C,630,C,587,C,636,C,601,C,669,C,636,C,636,C,3,C,261,C,7,C,111,C,38,C,231,C,91,C,11,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 06:00,8,C,19,C,10095,C,10157,C,10128,C,170,C,160,C,153,C,419,C,98,C,531,C,630,C,584,C,639,C,601,C,680,C,639,C,639,C,3,C,264,C,7,C,119,C,42,C,177,C,103,C,11,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 07:00,15,C,12,C,10099,C,10163,C,10132,C,219,C,187,C,126,C,358,C,110,C,531,C,640,C,588,C,653,C,610,C,700,C,652,C,652,C,3,C,254,C,4,C,180,C,44,C,167,C,115,C,14,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 08:00,32,C,5,C,10103,C,10166,C,10136,C,202,C,198,C,180,C,328,C,92,C,536,C,640,C,588,C,677,C,630,C,734,C,677,C,677,C,4,C,225,C,3,C,211,C,50,C,123,C,153,C,15,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 09:00,55,C,2,C,10103,C,10170,C,10138,C,208,C,215,C,176,C,279,C,123,C,531,C,630,C,585,C,704,C,649,C,781,C,704,C,703,C,7,C,279,C,4,C,206,C,55,C,102,C,215,C,20,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 10:00,71,C,1,C,10104,C,10170,C,10138,C,214,C,235,C,202,C,225,C,124,C,520,C,639,C,584,C,721,C,664,C,801,C,721,C,719,C,7,C,418,C,6,C,267,C,73,C,39,C,238,C,51,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 11:00,78,C,1,C,10100,C,10167,C,10135,C,214,C,255,C,219,C,167,C,144,C,531,C,640,C,586,C,728,C,669,C,801,C,728,C,728,C,7,C,567,C,6,C,314,C,92,C,9,C,247,C,83,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 12:00,79,C,1,C,10096,C,10162,C,10131,C,159,C,312,C,229,C,141,C,159,C,536,C,630,C,589,C,729,C,669,C,801,C,729,C,728,C,7,C,615,C,6,C,327,C,109,C,0,C,249,C,102,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 13:00,77,C,9999, ,10090,C,10156,C,10125,C,169,C,325,C,242,C,95,C,169,C,536,C,630,C,589,C,727,C,680,C,788,C,727,C,727,C,7,C,679,C,6,C,277,C,119,C,2,C,251,C,114,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 14:00,73,C,9999, ,10085,C,10151,C,10120,C,158,C,336,C,243,C,104,C,160,C,540,C,630,C,590,C,723,C,680,C,781,C,723,C,723,C,7,C,696,C,6,C,263,C,128,C,0,C,253,C,122,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 15:00,65,C,9999, ,10082,C,10146,C,10117,C,167,C,317,C,250,C,89,C,176,C,550,C,630,C,591,C,715,C,669,C,770,C,715,C,714,C,7,C,751,C,6,C,218,C,131,C,0,C,254,C,126,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 16:00,54,C,1,C,10079,C,10143,C,10115,C,141,C,293,C,261,C,136,C,169,C,540,C,630,C,590,C,704,C,660,C,759,C,703,C,703,C,7,C,746,C,6,C,211,C,127,C,0,C,254,C,121,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 17:00,39,C,2,C,10079,C,10143,C,10114,C,181,C,327,C,228,C,134,C,130,C,540,C,630,C,592,C,687,C,644,C,739,C,687,C,687,C,7,C,753,C,6,C,217,C,116,C,2,C,254,C,111,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 18:00,25,C,5,C,10082,C,10144,C,10115,C,169,C,278,C,237,C,165,C,151,C,550,C,630,C,593,C,670,C,630,C,720,C,670,C,670,C,7,C,646,C,6,C,309,C,101,C,4,C,253,C,96,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 19:00,22,C,7,C,10083,C,10148,C,10118,C,174,C,330,C,172,C,181,C,144,C,550,C,630,C,595,C,665,C,628,C,711,C,665,C,665,C,7,C,575,C,6,C,342,C,84,C,11,C,250,C,78,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 20:00,21,C,7,C,10090,C,10152,C,10123,C,199,C,377,C,142,C,176,C,107,C,550,C,630,C,594,C,663,C,626,C,711,C,663,C,663,C,7,C,451,C,6,C,358,C,70,C,42,C,246,C,61,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 21:00,19,C,8,C,10094,C,10154,C,10125,C,161,C,354,C,182,C,204,C,99,C,550,C,630,C,595,C,661,C,621,C,711,C,660,C,660,C,6,C,384,C,7,C,309,C,60,C,53,C,238,C,45,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 22:00,17,C,8,C,10093,C,10157,C,10127,C,149,C,362,C,193,C,209,C,87,C,550,C,630,C,595,C,659,C,621,C,700,C,659,C,659,C,6,C,340,C,7,C,235,C,53,C,106,C,228,C,33,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100926 23:00,15,C,9,C,10094,C,10156,C,10127,C,148,C,358,C,172,C,219,C,103,C,550,C,630,C,594,C,656,C,621,C,698,C,656,C,656,C,6,C,254,C,7,C,244,C,49,C,125,C,225,C,22,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 00:00,13,C,12,C,10092,C,10156,C,10126,C,178,C,364,C,146,C,243,C,70,C,550,C,630,C,593,C,651,C,610,C,691,C,651,C,651,C,7,C,218,C,6,C,174,C,45,C,134,C,216,C,13,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 01:00,11,C,14,C,10092,C,10157,C,10126,C,186,C,343,C,134,C,250,C,86,C,550,C,630,C,593,C,647,C,610,C,691,C,647,C,647,C,7,C,201,C,3,C,185,C,44,C,144,C,215,C,7,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 02:00,9,C,16,C,10091,C,10154,C,10124,C,175,C,310,C,148,C,294,C,73,C,550,C,630,C,591,C,643,C,608,C,680,C,643,C,643,C,3,C,214,C,7,C,171,C,38,C,213,C,152,C,5,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 03:00,8,C,19,C,10091,C,10152,C,10122,C,183,C,280,C,154,C,310,C,73,C,540,C,630,C,589,C,639,C,601,C,680,C,639,C,639,C,3,C,231,C,7,C,188,C,37,C,221,C,118,C,3,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 04:00,7,C,21,C,10090,C,10152,C,10122,C,138,C,267,C,156,C,363,C,76,C,540,C,630,C,587,C,637,C,601,C,680,C,637,C,637,C,3,C,285,C,7,C,139,C,39,C,198,C,99,C,8,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 05:00,7,C,21,C,10091,C,10155,C,10125,C,144,C,254,C,126,C,389,C,87,C,536,C,630,C,585,C,635,C,590,C,669,C,635,C,635,C,3,C,270,C,7,C,116,C,38,C,221,C,94,C,12,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 06:00,8,C,20,C,10096,C,10159,C,10128,C,167,C,167,C,158,C,406,C,102,C,531,C,630,C,582,C,638,C,601,C,680,C,638,C,638,C,3,C,272,C,7,C,115,C,43,C,165,C,103,C,11,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 07:00,14,C,13,C,10100,C,10164,C,10133,C,223,C,194,C,121,C,351,C,112,C,531,C,630,C,586,C,652,C,610,C,698,C,651,C,651,C,3,C,274,C,4,C,170,C,44,C,159,C,112,C,15,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 08:00,31,C,5,C,10103,C,10167,C,10136,C,209,C,200,C,179,C,327,C,85,C,531,C,640,C,586,C,676,C,630,C,734,C,676,C,676,C,3,C,235,C,4,C,218,C,50,C,114,C,145,C,15,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 09:00,54,C,2,C,10105,C,10170,C,10139,C,205,C,219,C,171,C,281,C,123,C,531,C,630,C,583,C,703,C,649,C,781,C,703,C,702,C,7,C,268,C,4,C,209,C,55,C,99,C,208,C,18,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 10:00,71,C,1,C,10104,C,10170,C,10138,C,212,C,235,C,196,C,224,C,133,C,520,C,630,C,581,C,721,C,660,C,801,C,720,C,719,C,7,C,406,C,6,C,254,C,72,C,42,C,236,C,48,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 11:00,78,C,1,C,10101,C,10167,C,10136,C,210,C,262,C,217,C,167,C,144,C,531,C,640,C,584,C,729,C,669,C,801,C,728,C,728,C,7,C,553,C,6,C,317,C,92,C,9,C,247,C,82,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 12:00,79,C,1,C,10097,C,10162,C,10132,C,160,C,312,C,231,C,146,C,151,C,531,C,630,C,587,C,729,C,669,C,801,C,728,C,728,C,7,C,613,C,6,C,322,C,109,C,0,C,249,C,101,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 13:00,77,C,9999, ,10091,C,10157,C,10126,C,172,C,324,C,238,C,100,C,167,C,536,C,630,C,587,C,727,C,678,C,790,C,727,C,727,C,7,C,677,C,6,C,274,C,118,C,2,C,250,C,113,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 14:00,73,C,9999, ,10085,C,10151,C,10121,C,160,C,328,C,240,C,110,C,162,C,540,C,630,C,588,C,723,C,669,C,781,C,723,C,723,C,7,C,697,C,6,C,261,C,128,C,0,C,253,C,122,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 15:00,64,C,9999, ,10083,C,10147,C,10117,C,172,C,313,C,246,C,96,C,174,C,540,C,630,C,590,C,714,C,669,C,770,C,714,C,714,C,7,C,762,C,6,C,205,C,130,C,0,C,254,C,125,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 16:00,54,C,1,C,10079,C,10143,C,10115,C,148,C,289,C,254,C,146,C,164,C,531,C,630,C,588,C,703,C,660,C,759,C,703,C,703,C,7,C,742,C,6,C,209,C,126,C,2,C,254,C,120,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 17:00,39,C,2,C,10079,C,10143,C,10115,C,186,C,320,C,228,C,145,C,121,C,540,C,630,C,591,C,687,C,644,C,739,C,687,C,687,C,7,C,756,C,6,C,213,C,116,C,2,C,254,C,110,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 18:00,25,C,5,C,10083,C,10144,C,10116,C,169,C,269,C,246,C,172,C,144,C,550,C,630,C,592,C,670,C,630,C,720,C,670,C,670,C,7,C,642,C,6,C,308,C,101,C,4,C,253,C,95,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 19:00,22,C,7,C,10085,C,10148,C,10119,C,169,C,333,C,169,C,185,C,144,C,540,C,630,C,594,C,665,C,626,C,711,C,665,C,665,C,7,C,558,C,6,C,355,C,83,C,11,C,250,C,77,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 20:00,21,C,8,C,10090,C,10152,C,10123,C,210,C,378,C,141,C,159,C,112,C,550,C,630,C,593,C,663,C,626,C,711,C,663,C,663,C,7,C,453,C,6,C,346,C,69,C,40,C,246,C,59,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 21:00,19,C,8,C,10095,C,10154,C,10126,C,161,C,363,C,182,C,195,C,99,C,550,C,630,C,594,C,661,C,621,C,711,C,661,C,661,C,6,C,363,C,7,C,310,C,60,C,51,C,237,C,44,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 22:00,17,C,8,C,10095,C,10157,C,10127,C,149,C,356,C,204,C,204,C,87,C,550,C,630,C,593,C,659,C,621,C,700,C,659,C,659,C,6,C,331,C,7,C,236,C,53,C,102,C,226,C,32,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100927 23:00,15,C,9,C,10095,C,10156,C,10127,C,143,C,356,C,177,C,217,C,107,C,550,C,630,C,593,C,656,C,621,C,698,C,656,C,656,C,6,C,246,C,7,C,236,C,49,C,125,C,223,C,20,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100928 00:00,13,C,12,C,10093,C,10157,C,10127,C,173,C,351,C,157,C,243,C,76,C,550,C,630,C,592,C,651,C,610,C,691,C,651,C,651,C,7,C,225,C,3,C,182,C,45,C,133,C,215,C,12,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100928 01:00,11,C,14,C,10094,C,10157,C,10126,C,186,C,336,C,134,C,250,C,93,C,540,C,630,C,591,C,647,C,610,C,691,C,647,C,647,C,7,C,195,C,3,C,188,C,44,C,143,C,211,C,7,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100928 02:00,9,C,17,C,10092,C,10154,C,10124,C,177,C,309,C,150,C,291,C,73,C,540,C,630,C,590,C,642,C,608,C,680,C,642,C,642,C,3,C,227,C,7,C,165,C,37,C,217,C,141,C,5,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100928 03:00,8,C,19,C,10091,C,10152,C,10122,C,187,C,281,C,158,C,304,C,71,C,540,C,630,C,587,C,639,C,601,C,680,C,639,C,639,C,3,C,241,C,7,C,176,C,36,C,222,C,114,C,3,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100928 04:00,7,C,21,C,10091,C,10152,C,10123,C,135,C,272,C,156,C,359,C,78,C,531,C,630,C,585,C,636,C,590,C,669,C,636,C,636,C,3,C,291,C,7,C,132,C,38,C,195,C,97,C,9,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100928 05:00,7,C,22,C,10094,C,10155,C,10125,C,139,C,258,C,123,C,388,C,91,C,531,C,630,C,584,C,635,C,590,C,669,C,635,C,635,C,3,C,282,C,7,C,111,C,38,C,216,C,92,C,11,C
